"","Baso_lk","Ccr7DC_lk","Eos_lk","Erythroid_lk","Lymphoid_lk","Mast_lk","Meg_lk","Monocyte_lk","Neutrophil_lk","pDC_lk","Undifferentiated_lk","Baso_lsk","Ccr7DC_lsk","Eos_lsk","Erythroid_lsk","Lymphoid_lsk","Mast_lsk","Meg_lsk","Monocyte_lsk","Neutrophil_lsk","pDC_lsk","Undifferentiated_lsk"
"2619 _lk",1,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0
"262_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2620_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2621_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2622_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"2623_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
"2624_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"2625_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2626_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2627_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2628_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"2629 _lk",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"263_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"2630_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,9
"2631 _lk",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2632_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2
"2633 _lk",25,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2634_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"2635 _lk",0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0
"2636_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6
"2637_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"2638 _lk",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2639 _lk",1,0,0,0,0,0,0,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0
"264_lsk",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2640_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2641_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2642_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"2643_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2644_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,6
"2645 _lk",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2646_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"2647_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2648_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
"2649_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"265 _lk",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2650 _lk",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2651 _lk",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2652_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2653_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2654_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5
"2655 _lk",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2656_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2657_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"2658_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2659_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"266_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2660_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2661 _lk",0,1,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2662_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2663_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2664 _lk",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2665_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2666_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2667 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2668 _lk",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2669_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"267_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"2670_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2671_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"2672_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
"2673_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2674 _lk",0,0,0,0,0,0,0,44,33,0,29,0,0,0,0,0,0,0,0,0,0,0
"2674_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2675_lsk",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"2676_lsk",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
"2677_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"2678_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"2679_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"268_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2680_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2681_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2682 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2683 _lk",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2684 _lk",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"2685_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"2686_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2687 _lk",0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"2688_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2689_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9
"269_lsk",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
"2690 _lk",1,0,0,0,0,0,0,5,20,0,15,0,0,0,0,0,0,0,0,0,0,0
"2691_lsk",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0
"2692_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2693_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2694 _lk",0,0,0,0,0,0,0,2,12,0,7,0,0,0,0,0,0,0,0,0,0,0
"2695_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"2696_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2697_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2698_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2699 _lk",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"27 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"270_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
"2700_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2701 _lk",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2702 _lk",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2703_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2704_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"2705_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
"2706_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2707 _lk",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2708_lsk",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,5
"2709_lsk",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
"271 _lk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2710 _lk",0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"2711_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2712_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"2713_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3
"2714 _lk",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"2715 _lk",0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2716 _lk",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2717 _lk",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2718_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
"2719_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"272 _lk",7,0,1,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"2720 _lk",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2721_lsk",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
"2722_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2723 _lk",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2724_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"2725_lsk",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,3,0,11
"2726 _lk",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2727_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2728 _lk",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"2729_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
"273_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"2730_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2731_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2732 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2733_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7
"2734 _lk",0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2735_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2736 _lk",0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0
"2737 _lk",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2738_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2739_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
"274 _lk",0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2740 _lk",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2741_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2742_lsk",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
"2743_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
"2744_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
"2745_lsk",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2
"2746_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"2747_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2748_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3
"2749_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"275 _lk",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2750 _lk",0,0,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"2751_lsk",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2752 _lk",0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
"2753_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"2754_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2755 _lk",1,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
"2756_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2757 _lk",0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2758 _lk",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
"2759_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"276_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2760_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"2761_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
"2762 _lk",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2763 _lk",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2764_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2765 _lk",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"2766_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2767 _lk",0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0
"2768_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
"2769 _lk",33,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"2770_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2771 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2772 _lk",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2773 _lk",16,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0
"2774_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"2775_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"2776_lsk",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
"2777 _lk",0,0,0,3,0,1,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"2778 _lk",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"2779_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"278_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11
"2780_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2781_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2782_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"2783_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
"2784 _lk",0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"2785_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2786_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"2787_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2788 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2789_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
"279_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2790 _lk",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2791_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
"2792 _lk",0,0,0,0,0,0,0,32,4,0,6,0,0,0,0,0,0,0,0,0,0,0
"2793_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2794_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2795_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2796 _lk",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2797_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2798_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2799_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"28_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"280_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2800_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2801_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"2802_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"2803_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2804_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2805_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4
"2806_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2807 _lk",0,0,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"2808 _lk",2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2809_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"281 _lk",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2810_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2811 _lk",2,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"2812 _lk",0,0,0,0,0,0,1,1,66,0,1,0,0,0,0,0,0,0,0,0,0,0
"2813_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"2814_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"2815_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"2816_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
"2817_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"2818_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2819 _lk",0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282 _lk",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2820_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2821_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2822_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
"2823_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2824 _lk",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2825_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2826_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2827_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2828 _lk",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2829_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"283 _lk",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2830_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"2831_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2832 _lk",1,0,1,0,0,0,0,14,60,0,11,0,0,0,0,0,0,0,0,0,0,0
"2833 _lk",1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
"2834_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2835 _lk",0,0,0,0,0,0,0,15,14,0,29,0,0,0,0,0,0,0,0,0,0,0
"2836_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2837_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2838 _lk",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2839_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"284 _lk",6,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0
"2840_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2841 _lk",0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2842 _lk",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2843 _lk",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2844 _lk",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2845 _lk",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2846 _lk",5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2847_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,7
"2848 _lk",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2849 _lk",0,0,0,1,0,0,18,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"285 _lk",4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2850 _lk",0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"2851_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"2852_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2853_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"2854_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2855_lsk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2856 _lk",0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
